HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.video_url_A,Input.video_url_B,Answer.ranking,Answer.ranking.label,Approve,Reject
3SA4EMRVJVT6OZEJOGA5CE58ZRW0PG,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:24:21 PDT 2019,3,BatchId:3632460;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:24:21 PDT 2019,,,3BF51CHDTW1GY2EPV571SPY6AJ1H0O,ATBBPV37O4K6N,Submitted,Mon May 06 10:25:42 PDT 2019,Mon May 06 10:30:17 PDT 2019,Thu May 09 10:30:17 PDT 2019,,,,275,100% (2/2),100% (2/2),100% (1/1),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00250_crop.webm,,B,,
3SA4EMRVJVT6OZEJOGA5CE58ZRW0PG,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:24:21 PDT 2019,3,BatchId:3632460;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:24:21 PDT 2019,,,3X0H8UUIT2FYW1TQZ6CL3YECKZWSWL,AA9Y4BEMJYWN1,Submitted,Mon May 06 10:25:15 PDT 2019,Mon May 06 10:30:26 PDT 2019,Thu May 09 10:30:26 PDT 2019,,,,311,100% (1/1),100% (1/1),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00250_crop.webm,,B,,
3KVQ0UJWPXCV3FXLX8UCL39V9WA5W1,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:24:21 PDT 2019,3,BatchId:3632460;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:24:21 PDT 2019,,,338JKRMM27QCZFC7N74UHVAJJ5DAH8,A298J6JKK4Q2XN,Submitted,Mon May 06 10:25:21 PDT 2019,Mon May 06 10:28:36 PDT 2019,Thu May 09 10:28:36 PDT 2019,,,,195,100% (24/24),100% (23/23),100% (23/23),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00300_crop.webm,,A,,
3KVQ0UJWPXCV3FXLX8UCL39V9WA5W1,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:24:21 PDT 2019,3,BatchId:3632460;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:24:21 PDT 2019,,,3L6L49WXW1OLHXCVD4TUFVLTMMP459,A349TSPKFHIWE1,Submitted,Mon May 06 10:24:31 PDT 2019,Mon May 06 10:27:36 PDT 2019,Thu May 09 10:27:36 PDT 2019,,,,185,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00300_crop.webm,,B,,
3KVQ0UJWPXCV3FXLX8UCL39V9WA5W1,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:24:21 PDT 2019,3,BatchId:3632460;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:24:21 PDT 2019,,,3VNL7UK1XGAX0FKAYH7B9FOYRFLFT0,A2EBVO9Y928XB6,Submitted,Mon May 06 10:25:24 PDT 2019,Mon May 06 10:25:37 PDT 2019,Thu May 09 10:25:37 PDT 2019,,,,13,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00300_crop.webm,,B,,
36D1BWBEHNS7Z6KKBNMREY4SRK52M6,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:24:21 PDT 2019,3,BatchId:3632460;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:24:21 PDT 2019,,,3EG49X351V38Y30J2Y544CWRBC5X6X,AFDOCG0RZGSXU,Submitted,Mon May 06 10:24:55 PDT 2019,Mon May 06 10:28:19 PDT 2019,Thu May 09 10:28:19 PDT 2019,,,,204,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00350_crop.webm,,B,,
36D1BWBEHNS7Z6KKBNMREY4SRK52M6,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:24:21 PDT 2019,3,BatchId:3632460;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:24:21 PDT 2019,,,3S3AMIZX3VWJGE43LPHVW5L9RG4CD2,A1M8X4XC7AR7UN,Submitted,Mon May 06 10:24:34 PDT 2019,Mon May 06 10:26:45 PDT 2019,Thu May 09 10:26:45 PDT 2019,,,,131,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00350_crop.webm,,B,,
36D1BWBEHNS7Z6KKBNMREY4SRK52M6,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:24:21 PDT 2019,3,BatchId:3632460;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:24:21 PDT 2019,,,3SB5N7Y3O4V2Y6JEBZPJ7PM5VJO0G8,A2LU259QPV1I4V,Submitted,Mon May 06 10:25:09 PDT 2019,Mon May 06 10:32:51 PDT 2019,Thu May 09 10:32:51 PDT 2019,,,,462,100% (3/3),100% (3/3),100% (3/3),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00350_crop.webm,,B,,
3HJ1EVZS2OANH4TVKVWDJ73U3L3R3T,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:24:21 PDT 2019,3,BatchId:3632460;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:24:21 PDT 2019,,,31LM9EDVOMJFA41MKBCKFEAYV4GJN6,A1EK8YNHZHTW1J,Submitted,Mon May 06 10:25:48 PDT 2019,Mon May 06 10:34:00 PDT 2019,Thu May 09 10:34:00 PDT 2019,,,,492,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00400_crop.webm,A,,,
3HJ1EVZS2OANH4TVKVWDJ73U3L3R3T,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:24:21 PDT 2019,3,BatchId:3632460;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:24:21 PDT 2019,,,3PJ71Z61R5TNQLHOTCN9TDJSWYZ91T,A3GGA7I8AFZ8KZ,Submitted,Mon May 06 10:25:36 PDT 2019,Mon May 06 10:29:36 PDT 2019,Thu May 09 10:29:36 PDT 2019,,,,240,100% (1/1),100% (1/1),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00400_crop.webm,,B,,
3HJ1EVZS2OANH4TVKVWDJ73U3L3R3T,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:24:21 PDT 2019,3,BatchId:3632460;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:24:21 PDT 2019,,,3RWE2M8QWI188Y00Y32EX9V2WV9N02,A298J6JKK4Q2XN,Submitted,Mon May 06 10:24:52 PDT 2019,Mon May 06 10:26:38 PDT 2019,Thu May 09 10:26:38 PDT 2019,,,,106,100% (24/24),100% (23/23),100% (23/23),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00400_crop.webm,,B,,
36BTXXLZ2VZ8Z0CZK91WTCV0HLZR4E,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:24:21 PDT 2019,3,BatchId:3632460;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:24:21 PDT 2019,,,37QW5D2ZRHDN60X813WFPIBQ2SU8SN,A217YTW7L5P59M,Submitted,Mon May 06 10:25:33 PDT 2019,Mon May 06 10:26:32 PDT 2019,Thu May 09 10:26:32 PDT 2019,,,,59,100% (1/1),100% (1/1),100% (1/1),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00450_crop.webm,,B,,
36BTXXLZ2VZ8Z0CZK91WTCV0HLZR4E,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:24:21 PDT 2019,3,BatchId:3632460;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:24:21 PDT 2019,,,3IOEN3P9S8A082FQV5KX93SQ6XR16A,A1EK8YNHZHTW1J,Submitted,Mon May 06 10:25:21 PDT 2019,Mon May 06 10:31:50 PDT 2019,Thu May 09 10:31:50 PDT 2019,,,,389,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00450_crop.webm,,B,,
36BTXXLZ2VZ8Z0CZK91WTCV0HLZR4E,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:24:21 PDT 2019,3,BatchId:3632460;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:24:21 PDT 2019,,,3T111IHZ5FHBJQG5R62OZ4150WSR96,AU2J5OINSGEGY,Submitted,Mon May 06 10:24:43 PDT 2019,Mon May 06 10:25:35 PDT 2019,Thu May 09 10:25:35 PDT 2019,,,,52,100% (10/10),100% (10/10),100% (10/10),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00450_crop.webm,,B,,
34HEO7RUG6LN1PSGTABN6FH09VWAR9,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:24:21 PDT 2019,3,BatchId:3632460;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:24:21 PDT 2019,,,39K0FND3AI6YRTDIE4K790IF0RCMAT,A1EK8YNHZHTW1J,Submitted,Mon May 06 10:25:50 PDT 2019,Mon May 06 10:34:17 PDT 2019,Thu May 09 10:34:17 PDT 2019,,,,507,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00500_crop.webm,,A,,
34HEO7RUG6LN1PSGTABN6FH09VWAR9,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:24:21 PDT 2019,3,BatchId:3632460;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:24:21 PDT 2019,,,3DPNQGW4LM6H01C9IN3Z71ZTIH164S,A2Y2RVQO2UVFV1,Submitted,Mon May 06 10:25:22 PDT 2019,Mon May 06 10:29:30 PDT 2019,Thu May 09 10:29:30 PDT 2019,,,,248,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00500_crop.webm,,B,,
34HEO7RUG6LN1PSGTABN6FH09VWAR9,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:24:21 PDT 2019,3,BatchId:3632460;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:24:21 PDT 2019,,,3LO69W1SU44FV2800SB259ETYHZLG2,A2EBVO9Y928XB6,Submitted,Mon May 06 10:25:38 PDT 2019,Mon May 06 10:25:51 PDT 2019,Thu May 09 10:25:51 PDT 2019,,,,13,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00500_crop.webm,,B,,
3M47JKRKCXSGWI1H4OOBZTK9NKI865,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:24:21 PDT 2019,3,BatchId:3632460;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:24:21 PDT 2019,,,31N2WW6R9SHS1YMGJ21KR2K0XGDF3O,AFZBMYOFCIHPM,Submitted,Mon May 06 10:33:51 PDT 2019,Mon May 06 10:35:08 PDT 2019,Thu May 09 10:35:08 PDT 2019,,,,77,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00550_crop.webm,,B,,
3M47JKRKCXSGWI1H4OOBZTK9NKI865,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:24:21 PDT 2019,3,BatchId:3632460;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:24:21 PDT 2019,,,33FOTY3KENCPOJOR5WX0V3K02J1C1C,AHLS6AZ1VTNH7,Submitted,Mon May 06 10:24:30 PDT 2019,Mon May 06 10:29:53 PDT 2019,Thu May 09 10:29:53 PDT 2019,,,,323,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00550_crop.webm,,B,,
3M47JKRKCXSGWI1H4OOBZTK9NKI865,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:24:21 PDT 2019,3,BatchId:3632460;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:24:21 PDT 2019,,,3Y54SXRO1MCMJXH0T62AVFP112ZUTD,A298J6JKK4Q2XN,Submitted,Mon May 06 10:25:07 PDT 2019,Mon May 06 10:27:29 PDT 2019,Thu May 09 10:27:29 PDT 2019,,,,142,100% (24/24),100% (23/23),100% (23/23),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00550_crop.webm,,B,,
35U0MRQMUJY4W03YCDLF87Q8JICVOL,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:24:21 PDT 2019,3,BatchId:3632460;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:24:21 PDT 2019,,,3180JW2OT53BKFVGGBGYLXAC4JFJ5F,AFZBMYOFCIHPM,Submitted,Mon May 06 10:24:29 PDT 2019,Mon May 06 10:29:06 PDT 2019,Thu May 09 10:29:06 PDT 2019,,,,277,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/pong/pong_00600_crop.webm,,B,,
