HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.video_url_A,Input.video_url_B,Answer.ranking,Answer.ranking.label,Approve,Reject
3C8QQOM6JPSR49G10E6411WKGB8ILR,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:10:46 PDT 2019,3,BatchId:3632428;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:10:46 PDT 2019,,,3P59JYT76MBDZL8YAMS4PWU9IB72TU,A1PUHCEBSOWETV,Submitted,Mon May 06 10:12:32 PDT 2019,Mon May 06 10:13:56 PDT 2019,Thu May 09 10:13:56 PDT 2019,,,,84,100% (164/164),100% (164/164),100% (163/163),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03100_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03300_crop.webm,,B,,
3C8QQOM6JPSR49G10E6411WKGB8ILR,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:10:46 PDT 2019,3,BatchId:3632428;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:10:46 PDT 2019,,,3QY7M81QH8DLI3FHMPV7KWOLAE57KC,A1F1BIPJR11LSR,Submitted,Mon May 06 10:16:28 PDT 2019,Mon May 06 10:21:49 PDT 2019,Thu May 09 10:21:49 PDT 2019,,,,321,100% (22/22),100% (22/22),100% (22/22),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03100_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03300_crop.webm,,B,,
3MNJFORX8BVTSTBQ7JKCHFNVETG5FZ,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:10:46 PDT 2019,3,BatchId:3632428;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:10:46 PDT 2019,,,3ATPCQ38J91YLA2WX78I3V5M91IAYZ,A1F1BIPJR11LSR,Submitted,Mon May 06 10:14:09 PDT 2019,Mon May 06 10:19:48 PDT 2019,Thu May 09 10:19:48 PDT 2019,,,,339,100% (22/22),100% (22/22),100% (22/22),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03100_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03350_crop.webm,,B,,
3MNJFORX8BVTSTBQ7JKCHFNVETG5FZ,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:10:46 PDT 2019,3,BatchId:3632428;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:10:46 PDT 2019,,,3WR9XG3T642041QE1X8RDFZPDSC47G,A1PUHCEBSOWETV,Submitted,Mon May 06 10:12:07 PDT 2019,Mon May 06 10:13:25 PDT 2019,Thu May 09 10:13:25 PDT 2019,,,,78,100% (164/164),100% (164/164),100% (163/163),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03100_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03350_crop.webm,,B,,
3MNJFORX8BVTSTBQ7JKCHFNVETG5FZ,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:10:46 PDT 2019,3,BatchId:3632428;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:10:46 PDT 2019,,,3Y5140Z9DY7JIETTI84C720TI4JPIN,A3F9N2P4NUUR7S,Submitted,Mon May 06 10:13:27 PDT 2019,Mon May 06 10:17:51 PDT 2019,Thu May 09 10:17:51 PDT 2019,,,,264,100% (26/26),100% (26/26),100% (25/25),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03100_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03350_crop.webm,,B,,
3XQ4XW3OD93AX1XPVKIDQ73YJ9J2SE,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:10:46 PDT 2019,3,BatchId:3632428;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:10:46 PDT 2019,,,3BEFOD78W7KJP4X153AGWXWF8H64MQ,A2MCG5W6LHSRG9,Submitted,Mon May 06 10:11:07 PDT 2019,Mon May 06 10:13:45 PDT 2019,Thu May 09 10:13:45 PDT 2019,,,,158,100% (27/27),100% (27/27),100% (17/17),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03100_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03400_crop.webm,,Not sure,,
3XQ4XW3OD93AX1XPVKIDQ73YJ9J2SE,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:10:46 PDT 2019,3,BatchId:3632428;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:10:46 PDT 2019,,,3DR23U6WE655U1KE36N5RX3YFEZTEP,A1F1BIPJR11LSR,Submitted,Mon May 06 10:15:55 PDT 2019,Mon May 06 10:21:28 PDT 2019,Thu May 09 10:21:28 PDT 2019,,,,333,100% (22/22),100% (22/22),100% (22/22),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03100_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03400_crop.webm,,A,,
3XQ4XW3OD93AX1XPVKIDQ73YJ9J2SE,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:10:46 PDT 2019,3,BatchId:3632428;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:10:46 PDT 2019,,,3P529IW9KZC9H2C5P85KNOEHX2RLFV,A3OSOC0JEUTBS7,Submitted,Mon May 06 10:14:08 PDT 2019,Mon May 06 10:19:04 PDT 2019,Thu May 09 10:19:04 PDT 2019,,,,296,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03100_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03400_crop.webm,,A,,
3WGCNLZJKFZX6RWBFQNAQP7TQ0V1D2,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:10:46 PDT 2019,3,BatchId:3632428;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:10:46 PDT 2019,,,32SVAV9L3G0X57588MFSD19900MA3S,A3IOQ7NVVLAUEE,Submitted,Mon May 06 10:12:54 PDT 2019,Mon May 06 10:15:07 PDT 2019,Thu May 09 10:15:07 PDT 2019,,,,133,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03100_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03450_crop.webm,,B,,
3WGCNLZJKFZX6RWBFQNAQP7TQ0V1D2,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:10:46 PDT 2019,3,BatchId:3632428;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:10:46 PDT 2019,,,3CFJTT4SXUHUC8PTMMAV7G98IADI79,AZV75QR2SK03O,Submitted,Mon May 06 10:12:32 PDT 2019,Mon May 06 10:12:43 PDT 2019,Thu May 09 10:12:43 PDT 2019,,,,11,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03100_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03450_crop.webm,,B,,
3WGCNLZJKFZX6RWBFQNAQP7TQ0V1D2,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:10:46 PDT 2019,3,BatchId:3632428;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:10:46 PDT 2019,,,3TAYZSBPLMZCKLVJLMNEFRYNGSTS2V,A2MJY94DQT4EFB,Submitted,Mon May 06 10:13:31 PDT 2019,Mon May 06 10:13:55 PDT 2019,Thu May 09 10:13:55 PDT 2019,,,,24,100% (8/8),100% (8/8),100% (8/8),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03100_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03450_crop.webm,,A,,
3IV1AEQ4DR4SKDGOO7I08XPE9QY8J7,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:10:46 PDT 2019,3,BatchId:3632428;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:10:46 PDT 2019,,,39OWYR0EPLITH1J48NUAHWGD6HTFYF,AKSJ3C5O3V9RB,Submitted,Mon May 06 10:14:37 PDT 2019,Mon May 06 10:16:39 PDT 2019,Thu May 09 10:16:39 PDT 2019,,,,122,100% (9/9),100% (9/9),100% (9/9),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03100_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03500_crop.webm,,B,,
3IV1AEQ4DR4SKDGOO7I08XPE9QY8J7,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:10:46 PDT 2019,3,BatchId:3632428;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:10:46 PDT 2019,,,3VHP9MDGROBGEYIZCVCLK5OU3TCCF5,AFU00NU09CFXE,Submitted,Mon May 06 10:12:17 PDT 2019,Mon May 06 10:15:48 PDT 2019,Thu May 09 10:15:48 PDT 2019,,,,211,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03100_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03500_crop.webm,,B,,
3IV1AEQ4DR4SKDGOO7I08XPE9QY8J7,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:10:46 PDT 2019,3,BatchId:3632428;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:10:46 PDT 2019,,,3YWRV122CTQ3LDPCQ8RF4JTENP4U8E,AIYRSCNQ8I2QN,Submitted,Mon May 06 10:11:05 PDT 2019,Mon May 06 10:12:13 PDT 2019,Thu May 09 10:12:13 PDT 2019,,,,68,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03100_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03500_crop.webm,,B,,
3TLFH2L6Y9FBC1A4KKN30CZKLSX2T3,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:10:46 PDT 2019,3,BatchId:3632428;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:10:46 PDT 2019,,,3LOTDFNYA8QPSWO4TMCMWZVXV9SWFW,A1F1BIPJR11LSR,Submitted,Mon May 06 10:11:08 PDT 2019,Mon May 06 10:12:04 PDT 2019,Thu May 09 10:12:04 PDT 2019,,,,56,100% (22/22),100% (22/22),100% (22/22),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03100_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03550_crop.webm,,A,,
3TLFH2L6Y9FBC1A4KKN30CZKLSX2T3,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:10:46 PDT 2019,3,BatchId:3632428;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:10:46 PDT 2019,,,3SBEHTYCWOUDRSLU9V0VKTT5M9RYIV,AKSJ3C5O3V9RB,Submitted,Mon May 06 10:20:40 PDT 2019,Mon May 06 10:25:38 PDT 2019,Thu May 09 10:25:38 PDT 2019,,,,298,100% (9/9),100% (9/9),100% (9/9),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03100_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03550_crop.webm,,B,,
3TLFH2L6Y9FBC1A4KKN30CZKLSX2T3,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:10:46 PDT 2019,3,BatchId:3632428;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:10:46 PDT 2019,,,3ZR9AIQJUC0MMQQUGYNIY0P25E504B,AU2J5OINSGEGY,Submitted,Mon May 06 10:11:20 PDT 2019,Mon May 06 10:18:30 PDT 2019,Thu May 09 10:18:30 PDT 2019,,,,430,100% (10/10),100% (10/10),100% (10/10),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03100_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03550_crop.webm,,B,,
3I6NF2WGIGNZ6T7LI3QUZ0N7F8G5GY,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:10:46 PDT 2019,3,BatchId:3632428;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:10:46 PDT 2019,,,3C5W7UE9CGHAN6LBPECLT8TD1CCMXO,A1VPJFCJDIXGW7,Submitted,Mon May 06 10:13:03 PDT 2019,Mon May 06 10:21:55 PDT 2019,Thu May 09 10:21:55 PDT 2019,,,,532,100% (6/6),100% (6/6),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03100_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03600_crop.webm,,B,,
3I6NF2WGIGNZ6T7LI3QUZ0N7F8G5GY,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:10:46 PDT 2019,3,BatchId:3632428;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:10:46 PDT 2019,,,3SITXWYCNW0E4FHEYPMCFSIJPD9BXP,A1PUHCEBSOWETV,Submitted,Mon May 06 10:13:32 PDT 2019,Mon May 06 10:15:01 PDT 2019,Thu May 09 10:15:01 PDT 2019,,,,89,100% (164/164),100% (164/164),100% (163/163),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03100_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03600_crop.webm,,A,,
3I6NF2WGIGNZ6T7LI3QUZ0N7F8G5GY,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:10:46 PDT 2019,3,BatchId:3632428;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:10:46 PDT 2019,,,3SKEMFQBZ4WPIHK0WUNDYWKGLY7K88,A2MJY94DQT4EFB,Submitted,Mon May 06 10:11:33 PDT 2019,Mon May 06 10:13:30 PDT 2019,Thu May 09 10:13:30 PDT 2019,,,,117,100% (8/8),100% (8/8),100% (8/8),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03100_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03600_crop.webm,,B,,
3HY86PZXPY92YXABBLYUW7PEQCW1EV,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Mon May 06 10:10:46 PDT 2019,3,BatchId:3632428;OriginalHitTemplateId:928390922;,600,259200,Fri May 10 10:10:46 PDT 2019,,,3CCZ6YKWR8AME3I7UZPLW3W98EU59X,A1F1BIPJR11LSR,Submitted,Mon May 06 10:11:16 PDT 2019,Mon May 06 10:13:40 PDT 2019,Thu May 09 10:13:40 PDT 2019,,,,144,100% (22/22),100% (22/22),100% (22/22),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03100_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/enduro/enduro_03650_crop.webm,,A,,
