HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.video_url_A,Input.video_url_B,Answer.ranking,Answer.ranking.label,Approve,Reject
3P4ZBJFX2VUN5CQA3K7L7F08ZYNWFR,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 08:07:56 PDT 2019,3,BatchId:3636497;OriginalHitTemplateId:928390922;,480,259200,Mon May 13 08:07:56 PDT 2019,,,3L2IS5HSFB9OOKCGWAGYMGJ9DCPNU2,A1F4N58CAX8IMK,Submitted,Thu May 09 08:08:39 PDT 2019,Thu May 09 08:09:25 PDT 2019,Sun May 12 08:09:25 PDT 2019,,,,46,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00250_crop.webm,,B,,
3P4ZBJFX2VUN5CQA3K7L7F08ZYNWFR,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 08:07:56 PDT 2019,3,BatchId:3636497;OriginalHitTemplateId:928390922;,480,259200,Mon May 13 08:07:56 PDT 2019,,,3Z3ZLGNNSJLPSNCPXICE31OE5AT3QY,A111ZFNLXK1TCO,Submitted,Thu May 09 08:09:08 PDT 2019,Thu May 09 08:10:23 PDT 2019,Sun May 12 08:10:23 PDT 2019,,,,75,100% (4/4),100% (4/4),100% (3/3),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00250_crop.webm,,B,,
3LN3BXKGC0MTJCM5E4D3P00K0DNWGQ,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 08:07:56 PDT 2019,3,BatchId:3636497;OriginalHitTemplateId:928390922;,480,259200,Mon May 13 08:07:56 PDT 2019,,,3OXV7EAXLFHWI5T5I9YGXW7N59H634,A2UXVNIR273792,Submitted,Thu May 09 08:09:06 PDT 2019,Thu May 09 08:16:36 PDT 2019,Sun May 12 08:16:36 PDT 2019,,,,450,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00300_crop.webm,,B,,
3LN3BXKGC0MTJCM5E4D3P00K0DNWGQ,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 08:07:56 PDT 2019,3,BatchId:3636497;OriginalHitTemplateId:928390922;,480,259200,Mon May 13 08:07:56 PDT 2019,,,3TESA3PJ321ZTUM7B7ACIRDFV0DMMA,A1F1BIPJR11LSR,Submitted,Thu May 09 08:10:10 PDT 2019,Thu May 09 08:13:23 PDT 2019,Sun May 12 08:13:23 PDT 2019,,,,193,100% (22/22),100% (22/22),100% (22/22),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00300_crop.webm,,A,,
3LN3BXKGC0MTJCM5E4D3P00K0DNWGQ,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 08:07:56 PDT 2019,3,BatchId:3636497;OriginalHitTemplateId:928390922;,480,259200,Mon May 13 08:07:56 PDT 2019,,,3XCC1ODXDM2HBPXR88DALZRUBO8QRO,A3RYI5HXC2MJLN,Submitted,Thu May 09 08:08:38 PDT 2019,Thu May 09 08:14:44 PDT 2019,Sun May 12 08:14:44 PDT 2019,,,,366,100% (16/16),100% (16/16),100% (14/14),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00300_crop.webm,,B,,
3O71U79SRBG0451I521X5GHWQM3MS9,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 08:07:56 PDT 2019,3,BatchId:3636497;OriginalHitTemplateId:928390922;,480,259200,Mon May 13 08:07:56 PDT 2019,,,345LHZDEDYJHKGJ6ERWJD2L38VYU3T,A32DRYN7M7HIZT,Submitted,Thu May 09 08:09:13 PDT 2019,Thu May 09 08:10:05 PDT 2019,Sun May 12 08:10:05 PDT 2019,,,,52,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00350_crop.webm,,B,,
3O71U79SRBG0451I521X5GHWQM3MS9,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 08:07:56 PDT 2019,3,BatchId:3636497;OriginalHitTemplateId:928390922;,480,259200,Mon May 13 08:07:56 PDT 2019,,,379J5II41P7HBOC9UXLE56THMTWELB,AHLS6AZ1VTNH7,Submitted,Thu May 09 08:09:31 PDT 2019,Thu May 09 08:16:32 PDT 2019,Sun May 12 08:16:32 PDT 2019,,,,421,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00350_crop.webm,,B,,
3O71U79SRBG0451I521X5GHWQM3MS9,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 08:07:56 PDT 2019,3,BatchId:3636497;OriginalHitTemplateId:928390922;,480,259200,Mon May 13 08:07:56 PDT 2019,,,3OHYZ19UGDWMRWYURKZK147KWJ2OA6,A3F9N2P4NUUR7S,Submitted,Thu May 09 08:08:53 PDT 2019,Thu May 09 08:11:56 PDT 2019,Sun May 12 08:11:56 PDT 2019,,,,183,100% (26/26),100% (26/26),100% (25/25),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00350_crop.webm,,B,,
3LN50BUKPV2JLV35D9WOAYXW3X6PLU,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 08:07:56 PDT 2019,3,BatchId:3636497;OriginalHitTemplateId:928390922;,480,259200,Mon May 13 08:07:56 PDT 2019,,,3180JW2OT53BKFVGGBGYLXAC5BS5JZ,A23KAJRDVCVGOE,Submitted,Thu May 09 08:08:45 PDT 2019,Thu May 09 08:09:55 PDT 2019,Sun May 12 08:09:55 PDT 2019,,,,70,100% (1/1),100% (1/1),100% (1/1),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00400_crop.webm,,B,,
3LN50BUKPV2JLV35D9WOAYXW3X6PLU,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 08:07:56 PDT 2019,3,BatchId:3636497;OriginalHitTemplateId:928390922;,480,259200,Mon May 13 08:07:56 PDT 2019,,,33IZTU6J82SDL1YG9B875HSJUTEXSG,A3LRE22F3AHPQ2,Submitted,Thu May 09 08:14:10 PDT 2019,Thu May 09 08:15:37 PDT 2019,Sun May 12 08:15:37 PDT 2019,,,,87,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00400_crop.webm,,Not sure,,
3LN50BUKPV2JLV35D9WOAYXW3X6PLU,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 08:07:56 PDT 2019,3,BatchId:3636497;OriginalHitTemplateId:928390922;,480,259200,Mon May 13 08:07:56 PDT 2019,,,3YMTUJH0DT7N2ZNLE0BSIBR73HO4TY,A22G7GBPIVCC9X,Submitted,Thu May 09 08:09:35 PDT 2019,Thu May 09 08:09:59 PDT 2019,Sun May 12 08:09:59 PDT 2019,,,,24,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00400_crop.webm,,A,,
34XASH8KLQD3RDLQDLX3ABCL32WPMW,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 08:07:56 PDT 2019,3,BatchId:3636497;OriginalHitTemplateId:928390922;,480,259200,Mon May 13 08:07:56 PDT 2019,,,37U1UTWH9WDB5LXVMEWAZ86UHIMR8E,AU2J5OINSGEGY,Submitted,Thu May 09 08:08:48 PDT 2019,Thu May 09 08:14:44 PDT 2019,Sun May 12 08:14:44 PDT 2019,,,,356,100% (10/10),100% (10/10),100% (10/10),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00450_crop.webm,,B,,
34XASH8KLQD3RDLQDLX3ABCL32WPMW,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 08:07:56 PDT 2019,3,BatchId:3636497;OriginalHitTemplateId:928390922;,480,259200,Mon May 13 08:07:56 PDT 2019,,,39GHHAVOMGITOWRG26XOG54Y5FX4JT,A23KAJRDVCVGOE,Submitted,Thu May 09 08:09:48 PDT 2019,Thu May 09 08:15:27 PDT 2019,Sun May 12 08:15:27 PDT 2019,,,,339,100% (1/1),100% (1/1),100% (1/1),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00450_crop.webm,,B,,
34XASH8KLQD3RDLQDLX3ABCL32WPMW,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 08:07:56 PDT 2019,3,BatchId:3636497;OriginalHitTemplateId:928390922;,480,259200,Mon May 13 08:07:56 PDT 2019,,,3X87C8JFV72TC4X4NXDFB9WQXQRQSC,A3F9N2P4NUUR7S,Submitted,Thu May 09 08:08:39 PDT 2019,Thu May 09 08:11:04 PDT 2019,Sun May 12 08:11:04 PDT 2019,,,,145,100% (26/26),100% (26/26),100% (25/25),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00450_crop.webm,,B,,
3IWA71V4TI76BJ2PCW03FS12F1R6XS,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 08:07:56 PDT 2019,3,BatchId:3636497;OriginalHitTemplateId:928390922;,480,259200,Mon May 13 08:07:56 PDT 2019,,,30OG32W0SV27ZOFU6A1TIYX6ROWEND,A1ENE99INLYD1G,Submitted,Thu May 09 08:09:32 PDT 2019,Thu May 09 08:09:38 PDT 2019,Sun May 12 08:09:38 PDT 2019,,,,6,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00500_crop.webm,,A,,
3IWA71V4TI76BJ2PCW03FS12F1R6XS,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 08:07:56 PDT 2019,3,BatchId:3636497;OriginalHitTemplateId:928390922;,480,259200,Mon May 13 08:07:56 PDT 2019,,,3SBEHTYCWOUDRSLU9V0VKTT5N16YIV,A2MCG5W6LHSRG9,Submitted,Thu May 09 08:08:55 PDT 2019,Thu May 09 08:11:23 PDT 2019,Sun May 12 08:11:23 PDT 2019,,,,148,100% (27/27),100% (27/27),100% (17/17),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00500_crop.webm,,B,,
3IWA71V4TI76BJ2PCW03FS12F1R6XS,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 08:07:56 PDT 2019,3,BatchId:3636497;OriginalHitTemplateId:928390922;,480,259200,Mon May 13 08:07:56 PDT 2019,,,3YHH42UU5C6IKYXFMQMZKHRDSSLL0V,A3RYI5HXC2MJLN,Submitted,Thu May 09 08:08:19 PDT 2019,Thu May 09 08:10:36 PDT 2019,Sun May 12 08:10:36 PDT 2019,,,,137,100% (16/16),100% (16/16),100% (14/14),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00500_crop.webm,,B,,
3K2CEDRACBS1J5EXU26NFLDIS5HMTY,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 08:07:56 PDT 2019,3,BatchId:3636497;OriginalHitTemplateId:928390922;,480,259200,Mon May 13 08:07:56 PDT 2019,,,37C0GNLMHGUU0XV2BY4SA5TZWM66D2,A3GGA7I8AFZ8KZ,Submitted,Thu May 09 08:09:14 PDT 2019,Thu May 09 08:13:44 PDT 2019,Sun May 12 08:13:44 PDT 2019,,,,270,100% (1/1),100% (1/1),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00550_crop.webm,,B,,
3K2CEDRACBS1J5EXU26NFLDIS5HMTY,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 08:07:56 PDT 2019,3,BatchId:3636497;OriginalHitTemplateId:928390922;,480,259200,Mon May 13 08:07:56 PDT 2019,,,3Z4GS9HPNW1XNO8X3V6YGRJZ5MN779,AKSJ3C5O3V9RB,Submitted,Thu May 09 08:09:47 PDT 2019,Thu May 09 08:16:48 PDT 2019,Sun May 12 08:16:48 PDT 2019,,,,421,100% (9/9),100% (9/9),100% (9/9),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00550_crop.webm,,B,,
3K2CEDRACBS1J5EXU26NFLDIS5HMTY,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 08:07:56 PDT 2019,3,BatchId:3636497;OriginalHitTemplateId:928390922;,480,259200,Mon May 13 08:07:56 PDT 2019,,,3ZAK8W07I55L3OK9V4E0B4NW5JF0U5,A1X2TCTMSKB1JX,Submitted,Thu May 09 08:08:48 PDT 2019,Thu May 09 08:09:28 PDT 2019,Sun May 12 08:09:28 PDT 2019,,,,40,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00550_crop.webm,,B,,
34R3P23QHSS7J8HGYAVLA0CLFD0WHP,3OR5EJIUG3HL2QIBZQY80BLN9CQU9O,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Thu May 09 08:07:56 PDT 2019,3,BatchId:3636497;OriginalHitTemplateId:928390922;,480,259200,Mon May 13 08:07:56 PDT 2019,,,3DHE4R9OCX29UGMSQMTXQDFKT9JG24,A326O3VWP8TO8N,Submitted,Thu May 09 08:08:21 PDT 2019,Thu May 09 08:12:02 PDT 2019,Sun May 12 08:12:02 PDT 2019,,,,221,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00050_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/qbert/qbert_00600_crop.webm,,B,,
