HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.video_url_A,Input.video_url_B,Answer.ranking,Answer.ranking.label,Approve,Reject
30OITAWPBQUW7C485ZLTWG4AH8D9H2,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:11:40 PDT 2019,3,BatchId:3634130;OriginalHitTemplateId:928390922;,600,259200,Sat May 11 12:11:40 PDT 2019,,,3MHW492WW14IJHGGPZB35NWSLERMVY,A3BI0AX5T5GVO3,Submitted,Tue May 07 12:13:05 PDT 2019,Tue May 07 12:16:36 PDT 2019,Fri May 10 12:16:36 PDT 2019,,,,211,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00010_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00030_crop.webm,,A,,
30OITAWPBQUW7C485ZLTWG4AH8D9H2,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:11:40 PDT 2019,3,BatchId:3634130;OriginalHitTemplateId:928390922;,600,259200,Sat May 11 12:11:40 PDT 2019,,,3NS0A6KXC5ZZ0RP4FT2BDOPRD3LZG3,A2U0JT7TSIIXPS,Submitted,Tue May 07 12:12:58 PDT 2019,Tue May 07 12:22:40 PDT 2019,Fri May 10 12:22:40 PDT 2019,,,,582,100% (4/4),100% (3/3),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00010_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00030_crop.webm,,Not sure,,
31HLTCK4BLMG4NM0OU873YH6T0JGVQ,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:11:44 PDT 2019,3,BatchId:3634130;OriginalHitTemplateId:928390922;,600,259200,Sat May 11 12:11:44 PDT 2019,,,34FNN24DCN01F4QF2BH1VKP0H045Y1,A3GGA7I8AFZ8KZ,Submitted,Tue May 07 12:13:28 PDT 2019,Tue May 07 12:21:51 PDT 2019,Fri May 10 12:21:51 PDT 2019,,,,503,100% (1/1),100% (1/1),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00055_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00050_crop.webm,,B,,
31HLTCK4BLMG4NM0OU873YH6T0JGVQ,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:11:44 PDT 2019,3,BatchId:3634130;OriginalHitTemplateId:928390922;,600,259200,Sat May 11 12:11:44 PDT 2019,,,3BWI6RSP7H0IW3N7Q3K4M1BGQUT7E2,A1VPJFCJDIXGW7,Submitted,Tue May 07 12:12:13 PDT 2019,Tue May 07 12:12:54 PDT 2019,Fri May 10 12:12:54 PDT 2019,,,,41,100% (6/6),100% (6/6),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00055_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00050_crop.webm,,B,,
31HLTCK4BLMG4NM0OU873YH6T0JGVQ,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:11:44 PDT 2019,3,BatchId:3634130;OriginalHitTemplateId:928390922;,600,259200,Sat May 11 12:11:44 PDT 2019,,,3TMFV4NEP95GDHEHL86GM7EB8I5W8V,A23KAJRDVCVGOE,Submitted,Tue May 07 12:13:57 PDT 2019,Tue May 07 12:20:16 PDT 2019,Fri May 10 12:20:16 PDT 2019,,,,379,100% (1/1),100% (1/1),100% (1/1),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00055_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00050_crop.webm,,B,,
31ODACBENU6RPKZAXV8EMP110JYQSQ,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:11:41 PDT 2019,3,BatchId:3634130;OriginalHitTemplateId:928390922;,600,259200,Sat May 11 12:11:41 PDT 2019,,,3EWIJTFFVPY4ESNN54ZV7M1TIGNE09,A2U0JT7TSIIXPS,Submitted,Tue May 07 12:12:43 PDT 2019,Tue May 07 12:20:54 PDT 2019,Fri May 10 12:20:54 PDT 2019,,,,491,100% (4/4),100% (3/3),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00030_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00010_crop.webm,,Not sure,,
31ODACBENU6RPKZAXV8EMP110JYQSQ,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:11:41 PDT 2019,3,BatchId:3634130;OriginalHitTemplateId:928390922;,600,259200,Sat May 11 12:11:41 PDT 2019,,,3ZR9AIQJUC0MMQQUGYNIY0P25RT04P,A1F1BIPJR11LSR,Submitted,Tue May 07 12:12:25 PDT 2019,Tue May 07 12:13:07 PDT 2019,Fri May 10 12:13:07 PDT 2019,,,,42,100% (22/22),100% (22/22),100% (22/22),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00030_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00010_crop.webm,,A,,
31ODACBENU6RPKZAXV8EMP110JYQSQ,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:11:41 PDT 2019,3,BatchId:3634130;OriginalHitTemplateId:928390922;,600,259200,Sat May 11 12:11:41 PDT 2019,,,3ZWFC4W1UVYKK07IUS2G90NG372RF3,A23KAJRDVCVGOE,Submitted,Tue May 07 12:12:56 PDT 2019,Tue May 07 12:16:56 PDT 2019,Fri May 10 12:16:56 PDT 2019,,,,240,100% (1/1),100% (1/1),100% (1/1),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00030_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00010_crop.webm,,B,,
31SIZS5W596FO5ZXI689WFW5EHFQR2,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:11:41 PDT 2019,3,BatchId:3634130;OriginalHitTemplateId:928390922;,600,259200,Sat May 11 12:11:41 PDT 2019,,,3CPLWGV3MPQQ4SODYZL7QKWVZCIN9J,A1PUHCEBSOWETV,Submitted,Tue May 07 12:13:08 PDT 2019,Tue May 07 12:16:26 PDT 2019,Fri May 10 12:16:26 PDT 2019,,,,198,100% (164/164),100% (164/164),100% (163/163),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00020_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00035_crop.webm,,A,,
31SIZS5W596FO5ZXI689WFW5EHFQR2,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:11:41 PDT 2019,3,BatchId:3634130;OriginalHitTemplateId:928390922;,600,259200,Sat May 11 12:11:41 PDT 2019,,,3HMVI3QICKJ2RMPW1OFPSUCJ5K01YG,A1VPJFCJDIXGW7,Submitted,Tue May 07 12:14:07 PDT 2019,Tue May 07 12:22:12 PDT 2019,Fri May 10 12:22:12 PDT 2019,,,,485,100% (6/6),100% (6/6),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00020_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00035_crop.webm,,B,,
31SIZS5W596FO5ZXI689WFW5EHFQR2,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:11:41 PDT 2019,3,BatchId:3634130;OriginalHitTemplateId:928390922;,600,259200,Sat May 11 12:11:41 PDT 2019,,,3PEIJLRY6UK6SIFPTGI826V4ZREWX3,AOHJEYQGMUHLT,Submitted,Tue May 07 12:14:06 PDT 2019,Tue May 07 12:16:04 PDT 2019,Fri May 10 12:16:04 PDT 2019,,,,118,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00020_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00035_crop.webm,,A,,
322ZSN9Z5GBLFFPROY6RTRWI6AUT40,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:11:42 PDT 2019,3,BatchId:3634130;OriginalHitTemplateId:928390922;,600,259200,Sat May 11 12:11:42 PDT 2019,,,30LSNF239VMNQ7SNGAT0BPS077G2IS,AOHJEYQGMUHLT,Submitted,Tue May 07 12:14:11 PDT 2019,Tue May 07 12:18:25 PDT 2019,Fri May 10 12:18:25 PDT 2019,,,,254,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00030_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00060_crop.webm,,A,,
322ZSN9Z5GBLFFPROY6RTRWI6AUT40,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:11:42 PDT 2019,3,BatchId:3634130;OriginalHitTemplateId:928390922;,600,259200,Sat May 11 12:11:42 PDT 2019,,,39LNWE0K4VNWAJ1PZU36H8NSQYYIUP,A1F1BIPJR11LSR,Submitted,Tue May 07 12:12:38 PDT 2019,Tue May 07 12:14:12 PDT 2019,Fri May 10 12:14:12 PDT 2019,,,,94,100% (22/22),100% (22/22),100% (22/22),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00030_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00060_crop.webm,,B,,
322ZSN9Z5GBLFFPROY6RTRWI6AUT40,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:11:42 PDT 2019,3,BatchId:3634130;OriginalHitTemplateId:928390922;,600,259200,Sat May 11 12:11:42 PDT 2019,,,3R08VXYT7DMCD39YB3EA87IGXYZ7WJ,A3GGA7I8AFZ8KZ,Submitted,Tue May 07 12:13:21 PDT 2019,Tue May 07 12:20:57 PDT 2019,Fri May 10 12:20:57 PDT 2019,,,,456,100% (1/1),100% (1/1),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00030_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00060_crop.webm,,B,,
32W3UF2EZOC4TYNG2CB14HWEIOUC40,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:11:44 PDT 2019,3,BatchId:3634130;OriginalHitTemplateId:928390922;,600,259200,Sat May 11 12:11:44 PDT 2019,,,35BLDD71I7OIIOFZ4O1XDPS10I8ZVR,A3O1I9MATO3ZZN,Submitted,Tue May 07 12:12:21 PDT 2019,Tue May 07 12:14:29 PDT 2019,Fri May 10 12:14:29 PDT 2019,,,,128,100% (33/33),100% (33/33),100% (33/33),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00060_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00050_crop.webm,,B,,
32W3UF2EZOC4TYNG2CB14HWEIOUC40,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:11:44 PDT 2019,3,BatchId:3634130;OriginalHitTemplateId:928390922;,600,259200,Sat May 11 12:11:44 PDT 2019,,,3DZQRBDBSM6153R2PM1JY13FMJG3SU,A1IXH2QLUU5BKZ,Submitted,Tue May 07 12:12:41 PDT 2019,Tue May 07 12:18:58 PDT 2019,Fri May 10 12:18:58 PDT 2019,,,,377,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00060_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00050_crop.webm,,B,,
32W3UF2EZOC4TYNG2CB14HWEIOUC40,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:11:44 PDT 2019,3,BatchId:3634130;OriginalHitTemplateId:928390922;,600,259200,Sat May 11 12:11:44 PDT 2019,,,3YDGXNSEO0L44FVXB20XRFVKOP648H,A3BI0AX5T5GVO3,Submitted,Tue May 07 12:13:04 PDT 2019,Tue May 07 12:16:30 PDT 2019,Fri May 10 12:16:30 PDT 2019,,,,206,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00060_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00050_crop.webm,,B,,
334ZEL5JX66O48MUIIGAXK61LIGOSG,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:11:44 PDT 2019,3,BatchId:3634130;OriginalHitTemplateId:928390922;,600,259200,Sat May 11 12:11:44 PDT 2019,,,32XVDSJFP0O9MQIE1PRS3IZHOG12M9,A1ORUO2MGV9AT6,Submitted,Tue May 07 12:15:12 PDT 2019,Tue May 07 12:22:08 PDT 2019,Fri May 10 12:22:08 PDT 2019,,,,416,100% (1/1),100% (1/1),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00060_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00025_crop.webm,,B,,
334ZEL5JX66O48MUIIGAXK61LIGOSG,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:11:44 PDT 2019,3,BatchId:3634130;OriginalHitTemplateId:928390922;,600,259200,Sat May 11 12:11:44 PDT 2019,,,39ZSFO5CA9NS5ULVHCO6T92S3DOUJE,A1M8X4XC7AR7UN,Submitted,Tue May 07 12:14:07 PDT 2019,Tue May 07 12:17:19 PDT 2019,Fri May 10 12:17:19 PDT 2019,,,,192,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00060_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00025_crop.webm,,A,,
334ZEL5JX66O48MUIIGAXK61LIGOSG,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:11:44 PDT 2019,3,BatchId:3634130;OriginalHitTemplateId:928390922;,600,259200,Sat May 11 12:11:44 PDT 2019,,,3M0NZ3JDP2P1KU0KYXJK9RY2NU7Z5L,A1PUHCEBSOWETV,Submitted,Tue May 07 12:12:56 PDT 2019,Tue May 07 12:16:07 PDT 2019,Fri May 10 12:16:07 PDT 2019,,,,191,100% (164/164),100% (164/164),100% (163/163),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00060_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00025_crop.webm,,B,,
335VBRURDJRKN2D6FYDNBD7XPSLE9R,3KAKS2ULSFBL9XMGOUC30155QXQTMV,Help a robot learn to play a video game,"Given two videos of a computer learning to play a video game, choose which video has the best performance.","video, classification, preferences, machine learning",$0.15,Tue May 07 12:11:41 PDT 2019,3,BatchId:3634130;OriginalHitTemplateId:928390922;,600,259200,Sat May 11 12:11:41 PDT 2019,,,35GCEFQ6I6FY6FDGKEVRUU0I9YH3Z0,A1PUHCEBSOWETV,Submitted,Tue May 07 12:13:29 PDT 2019,Tue May 07 12:17:00 PDT 2019,Fri May 10 12:17:00 PDT 2019,,,,211,100% (164/164),100% (164/164),100% (163/163),https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00020_crop.webm,https://raw.githubusercontent.com/dsbrown1331/TurkVideos/master/seaquest/seaquest_00040_crop.webm,,A,,
